session_id,label,session_duration_s,events_count,emg_duration_s,emg_rms_mean,emg_rms_max,emg_rms_std,emg_contractions_count,emg_rest_count,emg_contraction_ratio,hr_duration_s,hr_raw_mean,hr_filtered_mean,hr_filtered_max,hr_filtered_std,hr_valid_ratio,hr_above_threshold_ratio
synthetic_low_028,low,31.15920507405868,5,9.445583054707473,41.207430660185246,499.10968417679805,58.077616268096875,0,19,0.11713919765216582,23.745532636764178,37.13529997825137,64.24274456518314,64.86072147812298,1.2589466613587055,0.5831486600524151,0.020155966354278857
synthetic_low_029,low,38.076658675258564,3,10.836364406685457,0.0,301.01429682073274,0.0,9,14,0.35500003746361775,25.82277932066154,47.90277117918245,65.15985373863208,67.23153906245669,1.1067557253467382,0.6630203492347803,0.025205342984526716
synthetic_low_030,low,37.0572877995154,4,10.610101504851652,6.147782438564375,0.0,0.0,10,15,0.2721956260349067,26.658871978213753,45.53839083518216,65.1642273606548,67.30399700686577,1.1546168857913253,0.6878999966388236,0.0
synthetic_low_031,low,33.06739200216541,4,9.180401673167166,53.518198887348156,451.84335839292316,111.13956990941843,2,18,0.02908995164580223,24.169599439620534,35.30991648102628,63.93088672040317,64.61833163482935,1.40340284944884,0.6187716854510406,0.011166807934817764
synthetic_low_032,low,36.78387054291698,4,10.734387380659763,19.96078138822078,166.7808911954355,30.0007026540286,6,15,0.47422353299982306,27.253252094071367,44.83900033226523,65.71378456338627,66.80791555102728,1.0626964801816203,0.7452827629684482,0.0
synthetic_low_033,low,37.64136547630293,3,10.840752696653734,12.117855629386629,35.16343955160132,0.0,8,15,0.43616062743483064,26.444680894781936,46.984728603393506,65.4851173261149,66.13569412457637,1.2744685896441044,0.6908703352271712,0.024728330107124233
synthetic_low_034,low,36.63029970180429,4,10.733484779799166,25.628731591703563,159.70346878155684,32.553487902215174,7,14,0.30517162630988176,26.85402679790468,42.09179825993431,65.61005365883865,68.02313458145457,0.980405273240587,0.6619910768873832,0.011483123211657004
synthetic_low_035,low,32.42958954409821,4,9.529751035738945,47.65827410224108,402.76526156723025,164.38884233879133,0,17,0.06378624373488706,23.566371598745967,38.20675754633506,64.48162524957463,64.9406768215296,1.373591603043658,0.5656226128477281,0.029416425923032116
synthetic_low_036,low,37.15611974924702,4,10.900677437526971,4.3313126012542185,28.089417465272373,28.94975215926206,10,16,0.4346630865293649,26.204222848079684,46.31096906143758,65.47716725910401,65.84851464957156,1.20317762543481,0.6482669251714941,0.049847003413920156
synthetic_low_037,low,38.65825228337631,4,10.312893685837576,15.533772756881866,73.91444922140417,28.04524907152803,6,15,0.3516583167025955,27.42609309006739,47.83629403358118,65.2565892916936,66.75875177142814,1.1318166573432689,0.6711910223606272,0.0
synthetic_low_038,low,37.257745218517826,4,10.631221830649249,26.565407177142617,14.294047230316224,20.924893704793874,4,16,0.46652563683981574,25.8068090698543,52.54296242885171,65.28712592719371,65.72646401018329,1.080931119468827,0.7433376638118558,0.09996586031249022
synthetic_low_039,low,36.783235602261534,4,9.971314521029685,24.11702069916823,124.94885798677399,13.626626919892649,7,14,0.4789174483591594,26.595941832750004,46.01091353940116,65.45279278767323,67.23808742270205,1.120217157404955,0.6801553536343466,0.023573417856799787
synthetic_low_040,low,32.39818963564377,4,8.981177764923725,38.842066240734965,436.24295909301287,98.28971650286162,0,19,0.0,22.958393111339042,33.792203254560036,64.43143949627607,64.60575114968864,1.40885657807515,0.5974931519558614,0.06594193105453855
synthetic_low_041,low,38.61305435434468,3,10.56315830217243,17.955893425234816,189.19004193538393,0.0,5,15,0.24421890823373144,26.389345920425615,45.76359832601791,64.8295032225292,67.39817704486775,1.095649910475729,0.7358907618128697,0.0
synthetic_low_042,low,32.35025505895667,4,9.277196023511621,42.28141446209835,715.7491990269807,70.58094455818446,1,19,0.014624596384642106,22.823945291987915,35.310731074546396,63.50867384744542,65.66806970619918,1.345011519405732,0.5699865390683054,0.0
synthetic_low_043,low,34.32922179631563,4,8.476220034000308,47.156414203840505,502.72775502286896,150.17091673673127,0,20,0.15723976863262099,23.486692425570883,36.530227343461796,63.781820981006405,65.05431488530103,1.3544027690386293,0.5986393741290608,0.0
synthetic_low_044,low,37.246755011341904,4,10.836449193473424,8.011765722858508,47.37170622438409,15.602183197332238,6,14,0.3246714233945165,26.40322366654658,46.84436607466089,64.91054543775785,66.82642149952004,1.0910083348654307,0.7279488290019185,0.0
synthetic_low_045,low,37.34362457661576,4,10.420414633810857,11.671544310318815,198.89544886762914,32.685436769906346,7,16,0.3528416506560741,26.694478754114513,42.58392287594006,65.57879444765052,66.77304821435176,1.175956700187379,0.7390112922766706,0.0
synthetic_low_046,low,37.25447321503178,4,10.759702809305022,13.770489821911287,0.0,12.106040240102299,10,13,0.3753414479872632,27.284875219384503,42.882946892734935,65.08849385444144,66.50467027809798,1.225299366623783,0.7365629883251107,0.05757126872323662
synthetic_low_047,low,35.82017813141306,4,11.417370966238762,18.590897176417833,7.734614841404088,27.075592082912195,9,16,0.25221451708565606,26.878875739363107,45.44084116727055,65.47742876197745,67.18987921967114,0.9530219506658726,0.6933363427746038,0.009927918144814592
synthetic_low_048,low,32.41884367519537,3,8.754213646175803,32.58511250285197,376.4188002927928,132.52336165390358,0,20,0.08505259478899752,23.637233820296526,35.33738497597319,64.21345461850431,64.71507381269186,1.3741253910875804,0.6595986275487423,0.0
synthetic_low_049,low,32.56670600490555,5,8.622462980186626,32.745112036185034,650.891084222933,91.9374028084296,0,20,0.11741360238605703,23.05863259117829,37.630206741275536,64.59310203236305,65.34233477145645,1.4491708849514657,0.6073085381729111,0.04651266729767706
synthetic_low_050,low,32.59639014655708,4,8.523673232381414,41.76946774088435,563.6211227931979,111.28763561489802,2,18,0.126834396350227,23.44029433415081,36.17472657331547,64.2702107190849,64.30448132317117,1.3985589137983845,0.552277555893339,0.06389634146190826
synthetic_low_051,low,39.27916419514468,3,10.718031989802945,23.354226020795856,185.0206413428722,34.21247695488946,3,16,0.3038479577407595,27.239386492235152,46.323694033905156,65.2255190278039,67.31723122060409,1.0947023175295407,0.7029804799718183,0.0
synthetic_low_052,low,37.152664836381895,5,11.254586905304818,9.785110357423973,12.842622739004668,8.404241071671304,5,14,0.25218935440143975,25.929939391893168,45.70385938278518,65.30296765378488,67.76745858889134,1.0414263192517081,0.7330268124528382,0.0
synthetic_low_053,low,37.544731420872026,4,11.08591837748916,11.142932621962117,121.16955886560731,3.2806711516419416,6,15,0.3520457207477194,27.386634871875046,45.983529373432184,64.77442829857928,67.31254996927908,1.2639700617723009,0.7069409641337833,0.0
synthetic_low_054,low,32.17032939234869,4,8.895984251693445,46.673617885749046,499.4006142555393,73.20272370417716,3,19,0.012358903242129085,23.212146277787298,37.775886198812806,64.10194250946897,65.32596278464297,1.4958467227725412,0.5780620494504346,0.0
synthetic_low_055,low,33.1583060064451,4,9.453772358786999,42.435336540910825,672.8026211183642,127.14030034808493,3,18,0.06297342893311839,24.785439948584685,36.3604710900065,64.16665847774114,64.86821914492158,1.348942640984883,0.5485117419829288,0.0
synthetic_low_056,low,38.78891378480392,5,10.402930683376239,16.908259182376785,18.04479166584882,0.0,6,15,0.34566951461510215,26.797290764200323,45.29675010799764,65.23261976434317,67.40476693361127,1.0097717856765818,0.704437795433351,0.004497807406339488
synthetic_low_057,low,38.38037954224764,5,10.533391625569262,15.052534709504389,82.69777633368997,51.32935292634754,7,15,0.35813297814661654,26.638550205235894,44.82636467701346,65.29073762355985,67.53142060357612,1.0396109207317759,0.7076648898164858,0.0
synthetic_low_058,low,32.44694272130235,5,9.52873376893666,54.42900727794799,412.59998915262315,104.30590113254553,0,19,0.015323213380311014,24.042899805543982,38.61221853600465,63.98536058756705,65.64280377313706,1.3732016198492643,0.6081808693344488,0.0
synthetic_low_059,low,36.213241341282476,4,10.899455202182654,12.792783047242706,249.33650269409844,0.0,5,14,0.3151858900880286,26.68067032348359,45.263669658808446,65.3388855163101,66.38051959036284,1.1988560216980897,0.701256408039597,0.05586479157940638
synthetic_low_060,low,32.635578680394374,4,9.728526441191503,24.56617154017672,531.8375533356203,102.2683289156745,3,19,0.07665280262256505,22.327115459517994,35.94362710582574,63.858453488933996,64.34343837393318,1.4406896800391282,0.5400355446165352,0.09826637542268563
synthetic_low_061,low,32.97308859261741,4,8.748944678901239,53.67216811355277,605.0050590622335,125.33029180094576,2,19,0.03138050157454143,23.535343834011318,34.028543290218096,63.97266075152636,65.58576016856136,1.3236680086937247,0.6138128600180832,0.004579286934688153
synthetic_low_062,low,36.526851875304864,4,11.337932882668248,18.046069107199557,0.0,28.12942848014243,9,16,0.3221007458436201,26.019673948359685,47.265790297847225,65.35151338682414,67.44309803744768,1.1467305753971204,0.7349700331673936,0.0
synthetic_low_063,low,37.78288727029158,4,10.575358051397824,22.8479860798167,98.55149923165777,65.29851728985287,6,15,0.25038628556095577,26.10701610830903,47.096286213756066,65.5757973056558,68.46760524819302,1.0995554850290585,0.6759031392942235,0.03766628801886207
synthetic_low_064,low,37.69676626737287,4,10.885437797292209,6.236161467155389,29.82834280823728,0.0,8,15,0.2864266438394804,27.66862554951126,43.1654979846855,64.78523713413242,67.11109798206739,1.1732851683154384,0.7538681568327998,0.0
synthetic_low_065,low,34.805932315363336,5,9.336189709664112,50.22741116783264,344.9797571744108,72.44001256917099,3,18,0.10187598200113265,22.967440867848794,40.697943180151775,63.53048002089805,64.314170372606,1.4593667754448747,0.5055857631956268,0.018928443404745806
synthetic_low_066,low,38.26572689121834,4,10.945881900676007,0.0,176.52877521803606,0.0,6,14,0.2330949227757137,27.361869917795264,44.781040445130124,65.33719341327816,66.97677549834813,1.1365367577013676,0.7059922391158415,0.0
synthetic_low_067,low,32.10883883021226,4,9.943748484823184,33.236536424730346,342.968171717466,73.27541726091037,0,19,0.15086300718798076,23.631977017633904,36.16990467494785,64.54594105402853,65.08608008889072,1.4364899811525083,0.5679482435447416,0.0022121927111886878
synthetic_low_068,low,38.47281977943836,4,10.93095679596152,12.923822836240648,64.88387590382263,0.0,8,15,0.3837713731606435,24.349640091132795,50.22839930060741,65.18903199536744,67.54852250915665,1.0387477020093203,0.72195832829072,0.0
synthetic_low_069,low,33.418230205683095,4,9.517048677857854,41.01659170976037,535.3201097888605,87.02252514534014,1,19,0.1159179924722043,23.728396758323825,36.20995296350177,64.0205735698559,65.0977901759679,1.395219341675995,0.5512594587409702,0.03342039804711826
synthetic_low_070,low,38.59835578420425,5,10.272690675061735,10.373269256418734,0.0,36.40459625313109,7,15,0.2784644872300112,26.257434659195965,48.384568693824484,65.44318145669371,66.94479939774423,1.1552812693532044,0.7272349430453549,0.0
synthetic_low_071,low,37.78960162659835,4,10.162641365586895,1.8281402212153637,0.0,50.75467181925602,5,15,0.23319587919886725,26.05379959721596,46.13941922210459,65.01818346200142,67.53935659069171,1.2046715815329514,0.6367028117976896,0.0
synthetic_low_072,low,30.29435604666322,5,8.576015867887044,30.50007822994243,584.9130371161293,164.52515837380062,3,18,0.09171903127491665,24.133628725222845,38.78405070616083,64.085707213185,65.05157691504805,1.3622250739685469,0.5608726175490019,0.0
synthetic_low_073,low,38.17355912451852,5,10.850626864095522,14.965172815970183,312.88696163877455,37.5101187433486,7,15,0.3389625919211186,26.45070763981303,45.9726368206036,65.63220912036711,66.73255416419457,1.1388897004660368,0.7319727653053455,0.0
synthetic_low_074,low,39.226545822183766,4,10.429766268807434,13.948932890848154,105.91892463150273,18.124069261927826,9,15,0.2995210683239974,26.797870023560204,46.84257502454814,64.83644325755326,67.5689337389994,1.0863870133481746,0.6955017844580308,0.03756879935379729
synthetic_low_075,low,36.689287589090426,4,10.915694615952576,16.744847280574568,164.0169526637999,28.065038212261392,6,15,0.243120883463597,26.314147838549506,46.84931396995562,65.12169412800657,68.22162350406387,0.9838060951093144,0.6873938855971309,0.0
synthetic_low_076,low,38.2827649859983,4,10.931569798446615,3.897998046857923,126.26493313353822,0.0,6,16,0.4304680515041006,26.193716071838427,46.60883887675913,65.59857916710146,67.33722440145041,1.0881559017242775,0.6814017477989056,0.043405157147896486
synthetic_low_077,low,36.99941987495143,4,10.402897736884308,4.8082429823204365,60.23587037872727,0.0,7,14,0.33992737663642,27.118863680122505,41.52884546627827,65.3455914791968,67.60766514874122,1.0278058319176853,0.7535298806412065,0.02095095046830226
synthetic_low_078,low,37.76251928298324,4,10.272436124596735,17.964934324725164,0.0,16.78641395906179,9,15,0.4045389560789217,25.598247465486907,44.63994205695838,64.80268111209895,67.03613155080737,1.1560718774771952,0.7059435380809557,0.0613525029985076
synthetic_low_079,low,34.022223040734545,4,9.220891860909353,49.293065293344526,349.05457977902233,108.7712087716087,0,17,0.0,22.61598853663248,37.294596958286434,63.509014225214266,64.72740403067897,1.4186821880793703,0.5967094358483879,0.0
synthetic_low_080,low,30.863179608365535,4,8.145952237546597,42.380733292014085,706.907973038742,123.9121054596584,2,19,0.006426052423691056,23.822204372601036,38.39871587260801,63.840771704718236,64.7851264238074,1.3312056896199078,0.5859344592268857,0.027334580288565655
synthetic_low_081,low,36.84131125688557,5,10.999637047829033,2.154891995495854,2.8198863241076637,36.422295876696396,6,15,0.38066846596069825,23.98422050145027,45.54753417692478,65.21061148094522,66.79603454057207,1.1252332036258612,0.7232913093348768,0.00710254721623046
synthetic_low_082,low,38.47072361335911,4,10.01804303780228,22.416078328987254,176.030317419991,0.0,6,15,0.4259295559067868,26.426278923977513,42.589850013398895,65.50044469567538,66.39079718582916,1.089001916705746,0.6807721758295697,0.0
synthetic_low_083,low,33.124652652565516,4,8.520713034750672,48.65777238175347,530.3448022896669,161.03732544151447,0,18,0.044186024741542235,24.23456933085342,36.085948104592156,63.64306616315816,65.5978351066751,1.3458474493716464,0.6095082524729296,0.03810992003961057
synthetic_low_084,low,32.84516846432105,4,9.254867375242881,51.88932820287618,374.58439856268495,121.57429755153566,0,19,0.07998677084680043,24.299025350528158,36.90592813305987,63.867364165042034,65.4039575212965,1.2819375447567747,0.5314143406443977,0.0
synthetic_low_085,low,38.47812626202199,4,10.820205397735092,22.05751843623855,24.641312044372697,38.60125002189793,7,14,0.3051820287082399,26.218044560179337,45.59100826961988,65.27812739952543,67.29114411389845,1.1385756003687746,0.6312625994402793,0.0
synthetic_low_086,low,34.571882129639185,5,9.119229441588807,36.832121658375094,526.2181127612114,92.55069302385586,4,18,0.028622525594086304,23.637118131460117,34.29575023369828,63.703851809003815,65.5941745701767,1.3239138094542104,0.5521457014727179,0.02683263762636431
synthetic_low_087,low,34.44130263090675,4,9.487610244259175,36.80814727392602,329.894906999092,142.85943703447143,1,18,0.13992093787141116,23.912979712123995,38.138227912728716,64.6598932318102,64.68147472683673,1.4260727552076589,0.5850317626935436,0.013429613943162846
synthetic_low_088,low,37.70012346276716,4,10.24074434252351,16.082742483403248,0.0,19.56669375016734,8,13,0.24493809770544991,26.226046738856542,46.44917356633273,65.18086526884137,66.9772901715546,1.2374843717609096,0.6675844233780702,0.05677425081813852
synthetic_low_089,low,38.596530321957154,4,11.114791669375892,12.502674200044428,149.38601257791498,31.866511841424394,5,15,0.3396246976178855,26.522505257491417,45.5766582464537,65.20539866433988,67.40226074271003,1.1430392610813962,0.7046116731274128,0.0
synthetic_low_090,low,36.558215092773914,3,10.9580131192023,19.546227146707427,0.0,20.542457365460155,8,15,0.23976729964598986,26.327085462616687,48.60539609168184,65.30687272733856,67.26685677628114,1.1278075302424442,0.6782178947604738,0.0
synthetic_low_091,low,33.40033042537162,3,9.382064588783992,52.44904886149194,424.5383208959593,82.56517416639548,1,19,0.0,22.678608082119847,36.19872455405715,63.74995900635395,64.59551383055158,1.2312638815306003,0.6008814262701074,0.01693602514348177
synthetic_low_092,low,33.55027902552054,4,8.947963737684738,33.798324974628486,580.5223353945316,102.28977604464649,4,18,0.03819017342580152,23.26477184337126,36.646242319498086,64.03377829626504,66.2435783041521,1.344415718298295,0.5742070187642715,0.0032796922841589306
synthetic_low_093,low,38.90975257519684,4,11.013183674008708,18.338482247280147,0.0,33.401542914128584,6,14,0.2627624519645963,26.39958727296085,46.800852561475985,64.81538579688032,67.0939698846656,1.1429649692434904,0.7591671713122903,0.0
synthetic_low_094,low,34.06363209241754,4,9.243098666830297,42.52606196373803,531.6187222191481,88.45000747022998,4,19,0.08081326629457056,23.646488088153294,36.28987045204599,64.16116277448494,64.65781535930138,1.222916296478093,0.5024796784207826,0.0
synthetic_low_095,low,31.85629905551654,4,9.185596981379696,39.493935655837525,178.67395445584174,104.48254263385002,2,19,0.07594773830459062,22.6848787856819,38.00912697695885,63.82521601503531,65.17496511188088,1.3740928492515765,0.5542469706699228,0.0
synthetic_low_096,low,38.65140960492224,4,10.62557808930584,15.238010130625973,177.7239814496449,9.385177914043156,6,15,0.3873891014710987,28.0096521631083,42.97797428083273,64.89773075349572,66.91644985323629,1.1129373267653073,0.7271476425887105,0.0
synthetic_low_097,low,34.41214218391347,4,9.314286564458353,51.085024578953096,520.8319577387011,108.08893359423202,2,17,0.01600687888974433,22.709994885718395,37.82106453081254,63.959948362860445,64.59257734597256,1.3556763755861803,0.5973346505172076,0.0957356152998996
synthetic_low_098,low,37.32142002824384,4,10.796007875152974,26.356429239559564,48.05749690115051,0.0,5,15,0.2887141216740262,27.992355758647584,49.54960462660915,64.91630186236999,66.64819169768846,1.1105401545120384,0.7453272839445524,0.0028506568185525626
synthetic_low_099,low,32.38008030397991,4,8.922533801734007,35.41298419986587,491.0279858058293,145.70715740888167,1,18,0.03345364570111256,22.339390037826217,39.04869835963581,63.97627520376003,64.91066700046247,1.5721018516076455,0.5922332263304708,0.0
synthetic_low_100,low,36.738711610280696,4,10.132308496124471,11.631356853061568,189.24278136138213,0.0,6,14,0.24314470384893333,26.897645966772654,45.881497731560394,65.52322915270518,67.99976874906038,0.9877895510440837,0.7150263042237343,0.0
synthetic_moderate_001,moderate,56.70787522260625,6,8.113265720580547,112.85399725797001,642.0297221976555,158.57027488843116,4,14,0.025252451343035668,34.43528957345044,41.66587603182704,68.30696271622298,70.66210520091933,7.850971902817785,0.6546636740983148,0.5885854361873133
synthetic_moderate_002,moderate,49.726763820629394,8,11.662516964235708,119.35826629620003,630.9548415563626,150.76524474909002,2,16,0.012507589361982784,34.65717477909353,41.99306034838263,73.28895929452419,81.19341762153131,6.71209529003376,0.5675096067852157,0.4587687357713653
synthetic_moderate_003,moderate,43.974170525821755,7,6.201314628708003,113.0573266711696,631.8833468045633,149.86744022558383,4,17,0.0,34.572603865025485,41.12615352496632,76.98043970847074,82.44130950077258,7.26889662566311,0.7439840392000993,0.5911106878699119
synthetic_moderate_004,moderate,62.77837376835892,2,32.36864532533972,65.42202583538625,699.2419856059649,114.4747874154451,17,45,0.25587054829849865,33.995057889276026,19.377253158668218,57.52531665767845,57.61105260813592,3.4479108968088776,0.48205705142465577,0.0
synthetic_moderate_005,moderate,58.17407952494766,4,31.331576402342115,82.05515537441185,685.2515442963073,120.78348605598772,10,28,0.31045597721506835,34.14928909324634,24.21139995204875,51.16566487345549,55.118165790835555,2.4229051484905586,0.41943571580451583,0.056355253988827285
synthetic_moderate_006,moderate,46.39898499064159,7,13.89394341889497,136.73537638344095,638.0244684828377,172.69778747946606,0,30,0.0,34.466358268025736,47.662144718205695,67.55767534476574,75.4036438720566,6.304821203210778,0.7716970939201035,0.46611736704881235
synthetic_moderate_007,moderate,47.45177608396808,5,5.155096910702383,117.5810055200245,604.7014394821606,142.96750019004168,6,19,0.0,34.29814897544853,53.878233261784004,65.59213077325418,83.74942221900055,7.5737747402065825,0.6583837222345353,0.4443820860189336
synthetic_moderate_008,moderate,44.97981977066317,6,12.050506359802801,143.06644462731668,593.1643946087792,147.92779851084566,7,16,0.06576752756642211,34.527437586296145,61.88856194099478,63.78420729464587,80.74522398202443,8.358658290221836,0.644114820773951,0.644625270166826
synthetic_moderate_009,moderate,41.74790003442158,6,3.8888637431765334,106.74317778486494,633.9492267323187,153.59093837707067,0,9,0.007883371308237385,34.44398763049993,47.17990045606792,69.76531791259694,63.23587223961288,5.464417099341533,0.8731386952635474,0.47229496003025373
synthetic_moderate_010,moderate,35.86983950224331,7,9.043293956498848,101.45622670925304,621.4602994224252,147.38345665955893,1,26,0.0,34.513721336061586,47.40473357439741,71.31227284951765,76.0025059973273,6.153233777101195,0.6922156402284633,0.43361657182568564
synthetic_moderate_011,moderate,43.519477446004515,7,6.506472284803853,109.5337092103744,601.3153970892666,138.01053822591035,4,17,0.057319676580059355,34.68266994645212,54.31873433707364,66.19182079809248,75.6812054385592,6.274189334041173,0.6652909297805353,0.5858149090193795
synthetic_moderate_012,moderate,46.64121689549134,7,9.62781212460977,107.8701389790269,644.6305426827306,154.72420401532477,0,13,0.0,34.67962742819305,56.933336438906686,74.07826096268136,76.09261846139053,7.62163337366883,0.6353740218783452,0.5409091877142489
synthetic_moderate_013,moderate,62.86236628182621,3,36.9092519679622,83.17365892516573,727.6421649678957,120.50152156283941,19,53,0.23793357616463273,34.0057279091362,27.697983998992363,50.6070288976559,53.319025783581104,3.79916260818594,0.5271849478925212,0.0
